event_id,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,r_stance_encoded,b_stance_encoded,winner_encoded,method_encoded,gender_encoded,weight_class_encoded
511,Anton Kuivanen,Justin Salas,Blue,Lightweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Powell,0,38,115,0.33,39,117,0.33,0,0,0.0,0,0,1,24,10,39.0,172.72,70.31,182.88,Orthodox,2.27,1.63,0.38,1.0,0.67,0.71,0.4,1.2,0,50,111,0.45,66,129,0.51,4,15,0.26,0,0,254,12,7,42.0,172.72,70.31,177.8,Southpaw,3.42,2.96,0.43,0.2,0.68,0.0,0.0,2.43,0,-12,4,-0.12,-27,-12,-0.18,-4,-15,-0.26,0,0,-253,12,3,-3.0,0.0,0.0,5.079999999999984,-1.15,-1.33,-0.0499999999999999,0.8,-0.01,0.71,0.4,-1.2300000000000002,1,3,0,3.0,0,6
511,Tim Means,Bernardo Magalhaes,Red,Lightweight,0,Men,Decision - Unanimous,3,3.0,300,Bo Nesslein,0,83,170,0.48,98,186,0.53,0,0,0.0,0,0,59,33,15,40.0,187.96,77.11,190.5,Orthodox,5.1,3.65,0.49,0.42,0.6,0.65,0.2,1.16,0,28,68,0.41,30,70,0.43,0,11,0.0,0,1,9,13,4,42.0,175.26,70.31,182.88,Orthodox,1.8,3.37,0.27,0.0,0.68,0.0,0.5,0.0,0,55,102,0.07,68,116,0.1,0,-11,0.0,0,-1,50,20,11,-2.0,12.700000000000015,6.799999999999997,0.0,3.3,0.2799999999999998,0.2199999999999999,0.42,-0.08,0.65,-0.3,1.16,1,1,1,3.0,0,6
512,Nick Diaz,Carlos Condit,Blue,UFC Interim Welterweight Title,1,Men,Decision - Unanimous,5,5.0,300,Steve Mazzagatti,0,105,246,0.42,117,258,0.45,1,3,0.33,0,0,104,26,10,40.0,185.42,77.11,193.04,Southpaw,5.71,3.84,0.42,0.32,0.59,0.6,1.0,1.28,0,151,320,0.47,159,329,0.48,0,0,0.0,0,0,4,32,14,39.0,187.96,77.11,190.5,Orthodox,3.66,2.67,0.39,0.46,0.55,0.38,1.0,0.59,0,-46,-74,-0.0499999999999999,-42,-71,-0.0299999999999999,1,3,0.33,0,0,100,-6,-4,1.0,-2.5400000000000205,0.0,2.539999999999992,2.05,1.17,0.0299999999999999,-0.14,0.0399999999999999,0.2199999999999999,0.0,0.6900000000000001,3,1,0,3.0,0,37
512,Roy Nelson,Fabricio Werdum,Blue,Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Josh Rosenthal,0,26,69,0.37,55,99,0.56,0,0,0.0,1,0,164,22,14,47.0,182.88,119.29,185.42,Orthodox,2.18,4.79,0.36,0.27,0.46,0.65,0.1,1.14,0,91,136,0.66,98,145,0.68,0,1,0.0,0,0,64,24,9,46.0,193.04,104.78,195.58,Orthodox,3.59,2.64,0.52,0.31,0.55,0.31,1.2,1.75,0,-65,-67,-0.29,-43,-46,-0.12,0,-1,0.0,1,0,100,-2,5,1.0,-10.159999999999997,14.510000000000003,-10.160000000000023,-1.4099999999999997,2.15,-0.16,-0.0399999999999999,-0.09,0.34,-1.1,-0.6100000000000001,1,1,0,3.0,0,4
512,Josh Koscheck,Mike Pierce,Red,Welterweight,0,Men,Decision - Split,3,3.0,300,Herb Dean,0,33,95,0.34,47,110,0.43,2,3,0.66,0,0,157,17,11,46.0,177.8,77.11,185.42,Orthodox,1.79,2.27,0.36,0.48,0.63,0.64,0.4,2.46,0,41,119,0.34,62,141,0.44,1,5,0.2,0,0,158,17,7,43.0,172.72,77.11,180.34,Orthodox,2.62,2.36,0.42,0.42,0.62,0.71,0.2,3.08,0,-8,-24,0.0,-15,-31,-0.01,1,-2,0.46,0,0,-1,0,4,3.0,5.0800000000000125,0.0,5.079999999999984,-0.8300000000000001,-0.0899999999999998,-0.06,0.06,0.01,-0.0699999999999999,0.2,-0.6200000000000001,1,1,1,2.0,0,104
512,Renan Barao,Scott Jorgensen,Red,Bantamweight,0,Men,Decision - Unanimous,3,3.0,300,Kim Winslow,0,104,299,0.34,129,324,0.4,0,0,0.0,0,0,115,34,9,37.0,167.64,65.77,177.8,Orthodox,3.78,3.9,0.36,0.41,0.57,0.91,0.5,1.49,0,73,206,0.35,82,215,0.38,0,7,0.0,0,0,11,15,12,41.0,165.1,61.23,167.64,Orthodox,3.37,3.41,0.4,0.45,0.65,0.59,0.7,2.61,0,31,93,-0.0099999999999999,47,109,0.02,0,-7,0.0,0,0,104,19,-3,-4.0,2.539999999999992,4.539999999999999,10.160000000000023,0.4099999999999997,0.4899999999999997,-0.04,-0.04,-0.08,0.32,-0.1999999999999999,-1.12,1,1,1,3.0,0,0
512,Ed Herman,Clifford Starks,Red,Middleweight,0,Men,Submission,2,3.0,103,Josh Rosenthal,0,28,57,0.49,53,88,0.6,2,4,0.5,2,0,83,27,16,43.0,185.42,92.99,195.58,Orthodox,3.31,3.71,0.48,0.47,0.42,0.59,1.0,1.96,0,16,36,0.44,35,61,0.57,0,0,0.0,0,1,179,13,3,42.0,182.88,83.91,198.12,Orthodox,1.94,2.49,0.33,1.0,0.58,0.6,0.0,1.94,0,12,21,0.0499999999999999,18,27,0.03,2,4,0.5,2,-1,-96,14,13,1.0,2.539999999999992,9.079999999999998,-2.539999999999992,1.37,1.2199999999999998,0.1499999999999999,-0.53,-0.1599999999999999,-0.01,1.0,0.02,1,1,1,5.0,0,7
512,Dustin Poirier,Max Holloway,Red,Featherweight,0,Men,Submission,1,3.0,203,Steve Mazzagatti,0,11,25,0.44,15,29,0.52,1,3,0.33,3,0,89,30,8,35.0,175.26,70.31,182.88,Southpaw,5.45,4.36,0.51,0.36,0.53,0.63,1.4,1.33,0,11,32,0.34,11,32,0.34,0,0,0.0,0,0,7,25,7,32.0,180.34,65.77,175.26,Orthodox,7.17,4.75,0.47,0.53,0.59,0.84,0.3,0.27,0,0,-7,0.0999999999999999,4,-3,0.18,1,3,0.33,3,0,82,5,1,3.0,-5.0800000000000125,4.540000000000006,7.620000000000003,-1.7199999999999998,-0.3899999999999997,0.04,-0.17,-0.0599999999999999,-0.2099999999999999,1.1,1.06,3,1,1,5.0,0,2
512,Alex Caceres,Edwin Figueroa,Blue,Bantamweight,0,Men,Decision - Split,3,3.0,300,Herb Dean,0,55,89,0.61,76,113,0.67,1,1,1.0,7,0,364,21,14,35.0,177.8,65.77,185.42,Southpaw,4.16,2.93,0.5,0.68,0.63,0.64,0.7,0.56,1,41,81,0.5,53,95,0.56,0,0,0.0,0,0,140,9,5,39.0,170.18,61.23,175.26,Orthodox,2.57,3.06,0.39,1.0,0.51,0.37,0.6,0.2,-1,14,8,0.1099999999999999,23,18,0.1099999999999999,1,1,1.0,7,0,224,12,9,-4.0,7.620000000000003,4.539999999999999,10.159999999999997,1.5900000000000003,-0.1299999999999999,0.1099999999999999,-0.3199999999999999,0.12,0.27,0.0999999999999999,0.36,3,1,0,2.0,0,0
512,Matt Brown,Chris Cope,Red,Welterweight,0,Men,KO/TKO,2,3.0,79,Kim Winslow,1,48,71,0.67,48,71,0.68,1,3,0.33,0,0,81,26,19,43.0,182.88,77.11,190.5,Orthodox,3.76,2.92,0.55,0.46,0.55,0.63,1.3,1.68,0,20,82,0.24,24,87,0.28,0,0,0.0,0,0,70,8,4,41.0,182.88,77.11,182.88,Orthodox,3.96,4.82,0.26,0.0,0.5,0.8,0.0,0.0,1,28,-11,0.43,24,-16,0.4,1,3,0.33,0,0,11,18,15,2.0,0.0,0.0,7.620000000000003,-0.2000000000000001,-1.9000000000000004,0.29,0.46,0.05,-0.17,1.3,1.68,1,1,1,4.0,0,104
512,Matthew Riddle,Henry Martinez,Red,Welterweight,0,Men,Decision - Split,3,3.0,300,Herb Dean,0,74,158,0.46,112,200,0.56,2,3,0.66,0,0,140,8,3,38.0,185.42,77.11,193.04,Southpaw,3.01,2.74,0.42,0.5,0.54,0.89,0.5,3.51,0,67,169,0.39,70,173,0.4,0,1,0.0,0,0,0,9,4,40.0,170.18,70.31,175.26,Southpaw,2.79,4.01,0.25,0.0,0.6,0.8,0.0,0.0,0,7,-11,0.07,42,27,0.16,2,2,0.66,0,0,140,-1,-1,-2.0,15.23999999999998,6.799999999999997,17.78,0.2199999999999997,-1.2699999999999996,0.1699999999999999,0.5,-0.0599999999999999,0.0899999999999999,0.5,3.51,3,3,1,2.0,0,104
512,Rafael Natal,Michael Kuiper,Red,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Steve Mazzagatti,0,36,72,0.5,61,98,0.62,6,16,0.37,2,0,384,21,9,41.0,182.88,83.91,195.58,Orthodox,3.1,2.48,0.47,0.34,0.57,0.77,0.5,2.55,1,30,62,0.48,68,100,0.68,0,0,0.0,0,1,223,15,5,34.0,182.88,83.91,185.42,Orthodox,3.28,3.62,0.54,0.55,0.54,0.79,0.0,2.3,-1,6,10,0.02,-7,-2,-0.06,6,16,0.37,2,-1,161,6,4,7.0,0.0,0.0,10.160000000000023,-0.1799999999999997,-1.14,-0.07,-0.21,0.0299999999999999,-0.02,0.5,0.25,1,1,1,3.0,0,7
512,Dan Stittgen,Stephen Thompson,Blue,Welterweight,0,Men,KO/TKO,1,3.0,253,Josh Rosenthal,0,8,22,0.36,8,22,0.36,0,0,0.0,0,0,0,12,5,43.0,185.42,77.11,182.88,Orthodox,2.97,4.42,0.46,1.0,0.37,1.0,0.0,0.78,1,22,38,0.57,22,38,0.58,0,0,0.0,0,0,1,17,7,41.0,182.88,77.11,190.5,Orthodox,4.11,3.03,0.46,0.41,0.54,0.65,0.0,0.26,-1,-14,-16,-0.2099999999999999,-14,-16,-0.2199999999999999,0,0,0.0,0,0,-1,-5,-2,2.0,2.539999999999992,0.0,0.0,-1.14,1.39,0.0,0.5900000000000001,-0.17,0.35,0.0,0.52,1,1,0,4.0,0,104
513,Rashad Evans,Phil Davis,Red,Light Heavyweight,0,Men,Decision - Unanimous,5,5.0,300,Herb Dean,0,62,162,0.38,106,209,0.51,3,4,0.75,0,1,426,19,8,44.0,182.88,92.99,190.5,Orthodox,2.14,2.42,0.37,0.44,0.63,0.73,0.0,2.98,0,51,197,0.25,61,208,0.29,2,9,0.22,0,0,127,17,4,39.0,187.96,92.99,200.66,Orthodox,2.85,1.33,0.34,0.38,0.72,0.72,0.6,2.99,0,11,-35,0.13,45,1,0.22,1,-5,0.53,0,1,299,2,4,5.0,-5.0800000000000125,0.0,-10.159999999999997,-0.71,1.09,0.0299999999999999,0.06,-0.0899999999999999,0.01,-0.6,-0.0100000000000002,1,1,1,3.0,0,5
513,Chael Sonnen,Michael Bisping,Red,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,John McCarthy,0,40,97,0.41,135,203,0.67,4,7,0.57,0,0,451,29,15,46.0,185.42,92.99,185.42,Southpaw,3.08,1.1,0.43,0.59,0.62,0.66,0.4,3.81,0,30,86,0.34,102,163,0.63,1,3,0.33,0,0,252,30,9,45.0,185.42,83.91,190.5,Orthodox,4.33,2.71,0.38,0.43,0.65,0.63,0.3,1.05,0,10,11,0.0699999999999999,33,40,0.04,3,4,0.2399999999999999,0,0,199,-1,6,1.0,0.0,9.079999999999998,-5.0800000000000125,-1.25,-1.61,0.0499999999999999,0.1599999999999999,-0.03,0.03,0.1,2.76,3,1,1,3.0,0,7
513,Demian Maia,Chris Weidman,Blue,Middleweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,51,169,0.3,60,178,0.34,0,7,0.0,0,0,0,28,11,46.0,185.42,77.11,182.88,Southpaw,1.8,2.07,0.43,0.24,0.63,0.61,1.0,2.49,0,58,166,0.34,68,178,0.38,4,6,0.66,0,0,98,15,7,39.0,187.96,83.91,198.12,Orthodox,2.98,3.27,0.43,0.43,0.5,0.65,0.8,3.6,0,-7,3,-0.04,-8,0,-0.0399999999999999,-4,1,-0.66,0,0,-98,13,4,7.0,-2.5400000000000205,-6.799999999999997,-15.240000000000007,-1.18,-1.2000000000000002,0.0,-0.19,0.13,-0.04,0.1999999999999999,-1.11,3,1,0,3.0,0,7
513,Evan Dunham,Nik Lentz,Red,Lightweight,0,Men,TKO - Doctor's Stoppage,2,3.0,300,John McCarthy,0,68,97,0.7,100,129,0.78,2,2,1.0,1,0,291,18,9,42.0,177.8,70.31,177.8,Southpaw,5.33,3.54,0.39,0.33,0.61,0.79,1.0,1.82,0,39,76,0.51,57,96,0.59,2,8,0.25,0,0,60,30,12,39.0,172.72,65.77,172.72,Orthodox,3.44,3.25,0.47,0.32,0.5,0.43,1.2,3.3,0,29,21,0.1899999999999999,43,33,0.19,0,-6,0.75,1,0,231,-12,-3,3.0,5.0800000000000125,4.540000000000006,5.0800000000000125,1.89,0.29,-0.0799999999999999,0.01,0.1099999999999999,0.36,-0.1999999999999999,-1.4799999999999998,3,1,1,6.0,0,6
513,Mike Russow,Jon Olav Einemo,Red,Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,21,37,0.56,58,76,0.76,6,10,0.6,0,0,648,15,3,47.0,185.42,115.67,185.42,Orthodox,1.55,2.9,0.47,0.43,0.59,0.0,0.7,4.66,0,31,43,0.72,85,98,0.87,0,0,0.0,0,1,3,6,3,48.0,198.12,114.76,182.88,Orthodox,2.15,3.05,0.52,0.55,0.52,0.43,0.0,1.73,0,-10,-6,-0.1599999999999999,-27,-22,-0.1099999999999999,6,10,0.6,0,-1,645,9,0,-1.0,-12.700000000000015,0.9099999999999966,0.0,-0.5999999999999999,-0.1499999999999999,-0.05,-0.12,0.0699999999999999,-0.43,0.7,2.93,1,1,1,3.0,0,4
513,Cub Swanson,George Roop,Red,Featherweight,0,Men,KO/TKO,2,3.0,142,John McCarthy,1,43,66,0.65,50,74,0.68,2,2,1.0,0,0,69,29,13,40.0,172.72,65.77,177.8,Orthodox,4.7,3.84,0.5,0.52,0.59,0.61,0.4,1.09,0,35,99,0.35,44,108,0.41,0,1,0.0,0,0,7,15,13,42.0,185.42,61.23,182.88,Orthodox,3.43,2.47,0.34,0.57,0.6,0.59,0.1,1.05,1,8,-33,0.3,6,-34,0.2700000000000001,2,1,1.0,0,0,62,14,0,-2.0,-12.699999999999989,4.539999999999999,-5.079999999999984,1.27,1.3699999999999997,0.1599999999999999,-0.0499999999999999,-0.01,0.02,0.3,0.04,1,1,1,4.0,0,2
513,Charles Oliveira,Eric Wisely,Red,Featherweight,0,Men,Submission,1,3.0,103,John McCarthy,0,6,12,0.5,7,13,0.54,1,1,1.0,2,0,35,34,9,34.0,177.8,70.31,187.96,Orthodox,3.54,3.19,0.53,0.4,0.51,0.55,2.7,2.32,0,2,4,0.5,3,5,0.6,0,0,0.0,0,0,6,26,9,39.0,172.72,65.77,182.88,Southpaw,1.42,2.08,0.47,0.0,0.56,0.27,0.9,0.0,0,4,8,0.0,4,8,-0.0599999999999999,1,1,1.0,2,0,29,8,0,-5.0,5.0800000000000125,4.540000000000006,0.0,2.12,1.11,0.06,0.4,-0.05,0.28,1.8000000000000005,2.32,1,3,1,5.0,0,2
513,Michael Johnson,Shane Roller,Red,Lightweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,64,136,0.47,77,149,0.52,1,1,1.0,0,1,265,23,19,37.0,177.8,70.31,185.42,Southpaw,4.27,3.83,0.39,0.41,0.57,0.81,0.0,0.62,0,56,92,0.6,72,110,0.65,1,12,0.08,0,0,233,11,7,44.0,177.8,70.31,182.88,Orthodox,2.04,2.65,0.34,0.33,0.6,0.42,1.9,2.46,0,8,44,-0.13,5,39,-0.13,0,-11,0.92,0,1,32,12,12,-7.0,0.0,0.0,2.539999999999992,2.2299999999999995,1.1800000000000002,0.0499999999999999,0.0799999999999999,-0.03,0.39,-1.9,-1.84,3,1,1,3.0,0,6
513,Joey Beltran,Lavar Johnson,Blue,Heavyweight,0,Men,KO/TKO,1,3.0,264,Robert Madrigal,0,22,71,0.3,36,85,0.42,0,3,0.0,0,0,4,17,14,42.0,185.42,83.91,190.5,Orthodox,4.92,5.27,0.36,0.18,0.54,0.75,0.0,0.48,1,65,92,0.7,66,93,0.71,0,0,0.0,0,0,65,18,10,46.0,193.04,108.86,208.28,Orthodox,5.39,2.54,0.55,0.66,0.55,0.54,0.6,0.61,-1,-43,-21,-0.3999999999999999,-30,-8,-0.29,0,3,0.0,0,0,-61,-1,4,-4.0,-7.620000000000003,-24.950000000000003,-17.78,-0.4699999999999997,2.7299999999999995,-0.19,-0.48,-0.01,0.2099999999999999,-0.6,-0.13,1,1,0,4.0,0,4
513,Chris Camozzi,Dustin Jacoby,Red,Middleweight,0,Men,Submission,3,3.0,68,Robert Madrigal,0,44,128,0.34,44,128,0.34,0,1,0.0,2,0,6,24,13,37.0,187.96,83.91,190.5,Orthodox,3.57,2.96,0.44,0.19,0.56,0.57,0.5,0.27,0,30,126,0.23,31,127,0.24,0,0,0.0,0,0,0,19,8,35.0,190.5,92.99,193.04,Orthodox,5.53,4.07,0.47,0.25,0.57,0.6,0.0,0.36,0,14,2,0.11,13,1,0.1,0,1,0.0,2,0,6,5,5,2.0,-2.539999999999992,-9.079999999999998,-2.539999999999992,-1.9600000000000004,-1.1100000000000003,-0.0299999999999999,-0.06,-0.0099999999999998,-0.03,0.5,-0.0899999999999999,1,1,1,5.0,0,7
514,Melvin Guillard,Jim Miller,Blue,Lightweight,0,Men,Submission,1,3.0,184,Herb Dean,0,16,26,0.61,21,31,0.68,0,0,0.0,0,0,1,32,18,40.0,175.26,70.31,180.34,Orthodox,2.96,1.85,0.4,0.63,0.66,0.61,0.2,1.3,0,4,12,0.33,5,13,0.38,1,3,0.33,1,0,59,37,17,40.0,172.72,70.31,180.34,Southpaw,2.96,3.18,0.42,0.44,0.58,0.48,1.7,1.58,0,12,14,0.2799999999999999,16,18,0.3,-1,-3,-0.33,-1,0,-58,-5,1,0.0,2.539999999999992,0.0,0.0,0.0,-1.33,-0.0199999999999999,0.19,0.08,0.13,-1.5,-0.28,1,3,0,5.0,0,6
514,Duane Ludwig,Josh Neer,Blue,Welterweight,0,Men,Submission,1,3.0,184,Josh Rosenthal,0,24,46,0.52,30,53,0.57,0,0,0.0,0,0,10,21,14,45.0,177.8,77.11,177.8,Orthodox,4.62,3.05,0.44,0.25,0.57,0.59,0.1,0.43,0,5,20,0.25,6,21,0.29,1,3,0.33,1,0,69,36,16,41.0,180.34,77.11,182.88,Orthodox,3.29,3.63,0.46,0.34,0.58,0.46,1.3,1.09,0,19,26,0.27,24,32,0.2799999999999999,-1,-3,-0.33,-1,0,-59,-15,-2,4.0,-2.539999999999992,0.0,-5.079999999999984,1.33,-0.5800000000000001,-0.02,-0.09,-0.01,0.1299999999999999,-1.2,-0.6600000000000001,1,1,0,5.0,0,104
514,Mike Easton,Jared Papazian,Red,Bantamweight,0,Men,Decision - Majority,3,3.0,300,Mario Yamasaki,0,85,152,0.55,122,191,0.64,1,3,0.33,0,0,134,13,6,40.0,167.64,61.23,177.8,Southpaw,3.51,4.28,0.37,0.22,0.61,0.66,0.0,0.75,0,68,167,0.4,105,220,0.48,0,3,0.0,0,0,183,20,13,36.0,172.72,61.23,170.18,Southpaw,3.33,3.81,0.39,0.0,0.44,0.5,0.0,0.0,0,17,-15,0.15,17,-29,0.16,1,0,0.33,0,0,-49,-7,-7,4.0,-5.0800000000000125,0.0,7.620000000000003,0.1799999999999997,0.4700000000000002,-0.02,0.22,0.1699999999999999,0.16,0.0,0.75,3,3,1,1.0,0,0
514,Pat Barry,Christian Morecraft,Red,Heavyweight,0,Men,KO/TKO,1,3.0,218,Herb Dean,1,12,13,0.92,12,15,0.8,0,0,0.0,0,0,25,8,7,44.0,180.34,106.59,187.96,Orthodox,2.72,3.54,0.52,0.0,0.59,0.76,0.2,0.0,0,3,19,0.15,5,21,0.24,2,3,0.66,1,0,81,8,3,37.0,198.12,117.93,205.74,Orthodox,2.82,2.46,0.34,0.66,0.46,0.5,2.2,3.26,1,9,-6,0.77,7,-6,0.56,-2,-3,-0.66,-1,0,-56,0,4,7.0,-17.78,-11.340000000000003,-17.78,-0.0999999999999996,1.08,0.18,-0.66,0.1299999999999999,0.26,-2.0,-3.26,1,1,1,4.0,0,4
514,Jorge Rivera,Eric Schafer,Red,Middleweight,0,Men,KO/TKO,2,3.0,91,Herb Dean,0,6,17,0.35,34,48,0.71,0,0,0.0,0,1,58,20,9,52.0,185.42,83.91,185.42,Orthodox,3.16,2.64,0.48,0.5,0.54,0.63,0.1,0.84,0,6,9,0.66,47,57,0.82,2,5,0.4,0,0,278,14,8,46.0,190.5,83.91,193.04,Orthodox,1.89,3.38,0.34,0.36,0.56,0.5,1.8,1.81,0,0,8,-0.31,-13,-9,-0.1099999999999999,-2,-5,-0.4,0,1,-220,6,1,6.0,-5.0800000000000125,0.0,-7.620000000000003,1.2700000000000002,-0.7399999999999998,0.1399999999999999,0.14,-0.02,0.13,-1.7,-0.97,1,1,1,4.0,0,7
514,Kamal Shalorus,Khabib Nurmagomedov,Blue,Lightweight,0,Men,Submission,3,3.0,128,Mario Yamasaki,0,13,44,0.29,18,51,0.35,0,2,0.0,0,0,5,9,5,51.0,172.72,70.31,172.72,Orthodox,3.06,2.99,0.32,0.5,0.7,0.8,0.0,2.07,1,35,77,0.45,59,106,0.56,3,9,0.33,1,0,358,29,0,35.0,177.8,70.31,177.8,Orthodox,4.1,1.75,0.48,0.48,0.65,0.84,0.8,5.32,-1,-22,-33,-0.16,-41,-55,-0.21,-3,-7,-0.33,-1,0,-353,-20,5,16.0,-5.0800000000000125,0.0,-5.0800000000000125,-1.0399999999999996,1.2400000000000002,-0.1599999999999999,0.02,0.0499999999999999,-0.0399999999999999,-0.8,-3.2500000000000004,1,1,0,5.0,0,6
514,Charlie Brenneman,Daniel Roberts,Red,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,24,26,0.92,156,177,0.88,2,5,0.4,0,0,788,19,8,43.0,177.8,70.31,177.8,Orthodox,1.52,1.55,0.56,0.42,0.46,0.72,0.0,4.23,0,3,11,0.27,54,63,0.86,0,1,0.0,3,0,19,15,7,43.0,177.8,77.11,187.96,Southpaw,0.73,2.27,0.2,0.44,0.46,0.4,2.5,2.46,0,21,15,0.65,102,114,0.02,2,4,0.4,-3,0,769,4,1,0.0,0.0,-6.799999999999997,-10.159999999999997,0.79,-0.72,0.36,-0.02,0.0,0.3199999999999999,-2.5,1.7700000000000005,1,3,1,3.0,0,104
514,Fabricio Camoes,Tommy Hayden,Red,Lightweight,0,Men,Submission,1,3.0,243,Josh Rosenthal,0,6,13,0.46,26,33,0.79,1,4,0.25,1,0,67,14,9,45.0,177.8,70.31,180.34,Orthodox,1.29,1.85,0.33,0.32,0.61,0.2,1.5,2.34,0,7,21,0.33,9,23,0.39,2,3,0.66,0,0,80,11,3,38.0,175.26,65.77,182.88,Southpaw,1.48,2.05,0.27,0.33,0.55,0.66,0.0,3.42,0,-1,-8,0.13,17,10,0.4,-1,1,-0.41,1,0,-13,3,6,7.0,2.5400000000000205,4.540000000000006,0.0,-0.1899999999999999,-0.1999999999999997,0.06,-0.01,0.0599999999999999,-0.46,1.5,-1.08,1,3,1,5.0,0,6
514,Daniel Pineda,Pat Schilling,Red,Featherweight,0,Men,Submission,1,3.0,97,Mario Yamasaki,0,19,24,0.79,38,44,0.86,1,1,1.0,1,0,45,28,15,38.0,170.18,65.77,175.26,Orthodox,3.09,3.18,0.49,0.25,0.46,0.48,1.7,1.71,0,4,7,0.57,4,7,0.57,0,0,0.0,0,0,0,5,2,35.0,172.72,65.77,182.88,Orthodox,1.87,8.24,0.26,0.0,0.52,0.0,0.0,0.0,0,15,17,0.22,34,37,0.29,1,1,1.0,1,0,45,23,13,3.0,-2.539999999999992,0.0,0.0,1.2199999999999998,-5.0600000000000005,0.2299999999999999,0.25,-0.06,0.48,1.7,1.71,1,1,1,5.0,0,2
514,Joseph Sandoval,Nick Denis,Blue,Bantamweight,0,Men,KO/TKO,1,3.0,22,Josh Rosenthal,0,3,4,0.75,3,4,0.75,0,0,0.0,0,0,0,7,7,37.0,170.18,61.23,182.88,Southpaw,1.82,12.12,0.42,0.0,0.6,0.0,0.0,0.0,1,11,23,0.47,11,23,0.48,0,0,0.0,0,0,1,11,3,40.0,170.18,61.23,182.88,Orthodox,6.54,5.42,0.53,1.0,0.36,0.8,0.0,2.8,-1,-8,-19,0.28,-8,-19,0.27,0,0,0.0,0,0,-1,-4,4,-3.0,0.0,0.0,0.0,-4.72,6.699999999999999,-0.11,-1.0,0.24,-0.8,0.0,-2.8,3,1,0,4.0,0,0
515,Jose Aldo,Chad Mendes,Red,UFC Featherweight Title,1,Men,KO/TKO,1,5.0,299,Mario Yamasaki,1,11,23,0.47,15,27,0.56,0,0,0.0,0,0,2,31,8,37.0,170.18,61.23,177.8,Orthodox,3.57,3.74,0.46,0.54,0.6,0.91,0.1,0.49,0,13,23,0.56,18,28,0.64,0,7,0.0,0,0,55,18,5,38.0,167.64,65.77,167.64,Orthodox,2.78,2.35,0.49,0.55,0.67,1.0,0.3,4.13,1,-2,0,-0.09,-3,-1,-0.0799999999999999,0,-7,0.0,0,0,-53,13,3,-1.0,2.5400000000000205,-4.539999999999999,10.160000000000023,0.79,1.39,-0.0299999999999999,-0.01,-0.07,-0.0899999999999999,-0.1999999999999999,-3.64,1,1,1,4.0,0,27
515,Vitor Belfort,Anthony Johnson,Red,Middleweight,0,Men,Submission,1,3.0,289,Dan Miragliotta,0,14,29,0.48,37,54,0.69,0,0,0.0,1,0,72,26,14,46.0,182.88,83.91,187.96,Southpaw,1.59,2.83,0.46,0.6,0.5,0.53,0.6,1.02,0,4,16,0.25,14,28,0.5,2,8,0.25,0,0,132,22,6,40.0,187.96,92.99,198.12,Orthodox,3.25,1.83,0.47,0.57,0.6,0.77,0.6,2.43,0,10,13,0.2299999999999999,23,26,0.1899999999999999,-2,-8,-0.25,1,0,-60,4,8,6.0,-5.0800000000000125,-9.079999999999998,-10.159999999999997,-1.66,1.0,-0.0099999999999999,0.03,-0.0999999999999999,-0.24,0.0,-1.41,3,1,1,5.0,0,7
